Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
Raptor-R-V	RPTOR	-6.23259691493330	-5.92439010492493	-7.64519337862511	-11.7772062662835	-4.82942238192883	-4.11604971777394	-5.73446177419998	-6.17900022730925	-5.27935960856207	-6.30916973768282	-4.44518283303459	-5.01569545824793	-5.48604567167193	-5.49584506179082	-3.81054371248729	-3.96670195377115	-5.79894972242707	-5.67874742056810	-5.86452262647367	-4.21387487919448	-3.70663440853441	-6.11549513317059	-5.63598596208190	-4.11015837487268	-5.56977967573961	-3.26588155177579	-6.06564130140159	-5.17482400596138	-5.70082900867526	-4.24295527307141	-3.18578942099304	-7.15220475577403	-6.55238215615697	-5.90006331547083	-5.30465035685334	-3.47416053874739
Rb-M-Q	RB1	-4.66558765387390	-4.67417842311703	-5.78187957249386	-6.20078015368374	-4.24109599867739	-3.72771627726784	-5.20155245495592	-4.47945046587503	-3.87016429342718	-5.05403442262046	-5.41104854449151	-6.06150999114787	-4.85207923599517	-4.61826473746203	-4.42034955998828	-3.36527929491184	-5.38623102725046	-5.44068777191344	-5.31723134162711	-5.16099698555064	-4.67973815112605	-4.87324111900566	-4.38337662849142	-4.78310162485615	-3.93699973042648	-5.64291804221113	-5.24569627523711	-4.70706418112362	-4.44973724389387	-5.65813127065322	-6.64953190203117	-5.48646970976590	-5.47898880965485	-5.46344412445692	-4.77208183534648	-5.90755339059186
RBM15-R-V	RBM15	-2.98508147765104	-5.28877552692130	-4.77029485024980	-2.98259484751681	-2.65969208622677	-2.63420557314136	-5.29764488839202	-6.28491314620858	-4.22302567304194	-2.64192778503029	-3.03895614017080	-5.34232226283616	-4.94664083093575	-3.87827137554312	-2.62445999931610	-3.84671022644188	-4.74290624335200	-3.70191311581644	-3.73561534328095	-2.71655716949111	-3.70213492320710	-4.65379361180568	-4.89797338218066	-4.62276027672042	-2.61013300634944	-2.64370316782376	-5.05629462075237	-4.47511173944695	-5.92940704983925	-2.69291114624358	-3.55529786751904	-3.50779208602130	-3.61430825502710	-4.76844264305316	-3.05838818016239	-4.11263753752246
Rb_pS807_S811-R-V	RB1	-3.41213793996419	-4.42194648409530	-4.24200703195608	-5.10536180099004	-5.34396723259113	-6.97793199524442	-3.20533667625382	-4.50407804820585	-4.75387995638103	-3.26044048019290	-2.86550692704790	-3.46390247527421	-4.08428514884510	-2.60839288984225	-3.34230841007882	-3.61415140829395	-4.43282076191641	-4.81455381496920	-5.48449791905953	-4.24118341253724	-3.08438143999137	-4.56722763174967	-3.55533248023598	-6.45310595030921	-2.76514389071680	-3.84262844339738	-3.98553917110406	-4.00944391584579	-4.36710101993498	-2.70624945938603	-3.92201454786979	-3.79024653400212	-4.37298908888856	-5.01902280443597	-5.04210903755264	-4.17054918069279
Rheb-M-C	RHEB	-4.22282467294679	-3.97284182372831	-5.49929378439569	-4.66424869900208	-4.55329169342676	-3.20589681037148	-3.46340796398185	-5.13579733919431	-4.20155467591371	-4.88824245909925	-3.33229380028320	-4.46140518317225	-4.43998629290121	-3.93027087354230	-3.50028762322414	-0.626454177028508	-4.48165111249170	-5.36759444815155	-4.68097858735399	-3.07186022357584	-2.78283364169596	-5.66811265341724	-3.52742559613646	-4.79949446902164	-3.26833230413678	-3.45452657310407	-6.28891874115773	-3.68963581121299	-5.40555714524552	-3.05507098188647	-3.65913793587571	-6.58663471981881	-2.69706350464976	-4.64153486598797	-2.92658859097007	-2.01602658284627
Rictor-R-C	RICTOR	-5.37054585541724	-4.66108134558754	-4.48018466930669	-5.75898498798764	-3.26922374504536	-3.21331334842450	-5.91635349828106	-4.41886997229616	-5.61101584717921	-4.50703570858425	-3.84023714928213	-3.89547327923716	-5.84234887498525	-5.29919014313420	-2.68330527625744	-2.91374548129304	-5.48497288186159	-6.19141740250565	-5.87438854762381	-3.15206805961743	-2.92782667633653	-5.55536729459693	-5.06723115050616	-3.29095291543308	-4.05363171860208	-2.53435905623086	-4.59386299804389	-5.42502176399843	-3.27192634025724	-3.32799078223369	-3.19329017758407	-4.05394220019097	-5.26036640952696	-4.32601994339137	-3.43130658269671	-3.07382235162409
Rictor_pT1135-R-V	RICTOR	-4.02016229185521	-5.43510009554099	-6.72872611692387	-4.33041912993052	-5.42522137130993	-4.22864353484806	-4.10269477580192	-5.23480007019117	-3.91601718680220	-3.96009626228924	-4.18601390161039	-4.51473642133346	-6.34741148491466	-4.27088818368012	-4.05446909435088	-3.68316977007505	-5.32214766851433	-5.18292658770963	-3.84028347796951	-3.91601134431571	-3.40675437382125	-4.35688791607061	-7.00060262580722	-5.55617195174917	-4.74185088903188	-6.69186466149785	-4.37455044197217	-5.02654990796919	-4.36835598085616	-3.89883075108209	-4.46288503091144	-5.07906089270071	-7.13878937762042	-6.02477023308518	-5.58371497856581	-4.41001909595587
RIP-R-C	RIP	-3.30604809161729	-4.15580844224373	-4.99182793604263	-4.05956932585984	-6.62314906025875	-4.68168843024994	-4.76035112315708	-7.33030829961574	-4.92461412483238	-4.57115865307947	-4.76010626189361	-4.19985948968167	-4.56257019160160	-4.79893437964548	-5.12838592180733	-3.85978345550880	-3.06805655287648	-4.86932926249676	-5.64046740264932	-4.75140767026522	-3.55689161698780	-4.47791690587004	-3.24904630518308	-4.47291690258280	-3.60634990617652	-3.37594668163786	-5.16203445927651	-3.94657550214234	-5.24358178516842	-4.59848345032401	-4.26509270267454	-4.74758332449086	-4.55532393087802	-6.21103626370624	-5.17151183621414	-3.82913967199181
RPA32_pS4_S8-R-C	RPA2	-6.13122036736228	-3.54817353615466	-4.30520189996033	-4.31251511823967	-3.80146178038098	-3.03295069393419	-4.51737470823226	-5.33657816876930	-4.50647122316203	-6.51398560295971	-3.49855825073046	-4.80545942831468	-5.53634782380350	-4.55858199294107	-3.33397533065125	-2.38698102514775	-6.12057006636803	-5.64169416864859	-4.92729782569650	-4.57554989815688	-3.04438961095397	-5.43792276806838	-4.57225743279242	-6.99583410153373	-5.46388500326508	-3.28121593893979	-4.09942236256531	-4.69258006878487	-5.54156597073918	-4.31672674636290	-3.21340355574344	-5.36454688537467	-4.39161789202269	-6.37831564283822	-4.32403124534317	-4.81859072449730
RSK-R-C	RPS6KA1	-4.44865759968957	-4.80285984436055	-4.73697716618229	-5.44601859813427	-4.43939218044911	-3.48426978166614	-4.39735480657616	-4.23612808208903	-4.56253273406991	-6.09252882105271	-4.91489716207844	-4.53518575828189	-4.50039553134765	-4.21544998633451	-3.84221091389859	-3.45863616215523	-4.61877779912907	-4.46640741063377	-5.23426400644550	-3.68805500558071	-4.04459665145674	-4.41671562125400	-3.84872220954364	-3.58094842815838	-3.68545688745724	-2.90558770050289	-4.24596920856105	-3.66959239249845	-7.16544963092375	-4.76997653315756	-4.70503202011581	-3.99143570362893	-4.00458179260581	-4.21550033594525	-3.61411507210973	-5.26344843407587
S6-M-V	RPS6	-2.83592152134576	-5.29857860264605	-3.67844262521240	-3.44795800436952	-2.97998920579126	-3.20409309004033	-4.33028834291587	-3.95580006459636	-4.53876005558245	-2.81960613267998	-2.49497136785843	-2.81045263239117	-4.09247808943308	-4.73444039940353	-2.70064537646033	-1.98644213114140	-3.36445572592216	-3.68908370731878	-2.69710754116374	-3.32044831964178	-2.08149238084959	-4.93472166635013	-2.41048827761330	-4.51067027526448	-1.53107788990230	-1.41441887561540	-5.07369784961817	-2.20210201879608	-2.74040483178980	-3.26171744019023	-2.02878962141227	-4.48942825581215	-3.77678839823678	-6.24749601991803	-2.47395916400246	-2.39999240095612
S6_pS235_S236-R-V	RPS6	-3.12947560964962	-3.33080615292051	-4.55886251911013	-4.84403180124182	-8.17119953068688	-7.14475136526858	-4.00108379532993	-4.67326191032527	-2.81655806784509	-0.761543034490971	-2.01139961001114	-4.65341926062095	-3.22443601467223	-2.38867676945457	-2.53754391071038	-4.21597238958462	-2.77945223574650	-2.66924891632968	-2.25040225003044	-1.82188714636473	-3.84439397059497	-4.12210160824433	-2.36840475168298	-3.36233359043037	-1.94946754879822	-5.57901557187044	-4.04017412132353	-1.90266120213321	-2.59629513559310	-2.18828689936590	-2.78824415557058	-5.22653086904028	-1.78416740420436	-3.40508977640885	0.774087235744975	-2.06716902174164
S6_pS240_S244-R-V	RPS6	-3.28768304114794	-3.02557590174919	-3.97856142031455	-4.03873353631588	-5.91874679681495	-6.36376440612484	-4.33862832572335	-4.30907567977938	-3.79633386808793	-2.58504995185230	-2.86129593985653	-4.04258310176061	-3.57120576928328	-2.90739200300156	-2.76243763676816	-3.40861185435638	-2.91271784424152	-3.54580982881550	-3.16899694722177	-2.15214068379581	-3.43902105814382	-3.72171010430476	-3.39361448554946	-2.91052469992524	-3.79693408551813	-4.76417138272588	-5.70532993105322	-3.84975078998280	-3.68023064479913	-2.52937536308965	-3.66151005486238	-4.27056504769399	-3.56447132539144	-1.96815998426097	-2.41688269484773	-4.09310885276344
SCD-M-V	SCD	-4.20176216814120	-4.26714452539035	-3.93815172020254	-4.75853890863247	-4.43613283770822	-3.81574465694737	-5.59366093133414	-4.74590757858278	-6.69961464149030	-3.25925185148814	-3.42206986121766	-5.77864210167049	-4.34504317944881	-5.60515395657492	-5.35571680083761	-5.21009497882922	-4.80335297041242	-4.88667320847349	-4.97631492182797	-4.20353824559964	-4.82668223878775	-4.74094090769907	-5.49146268761197	-5.17253703771466	-4.21621190043563	-4.20925229324865	-6.71013049712576	-4.87155452360340	-4.97482242725950	-4.37726066365214	-3.89553477440232	-5.13497944531241	-6.02673571880684	-5.99060205695009	-4.41118902474202	-4.43443423666448
SDHA-R-V	SDHA	-6.75580657796777	-3.79341540809697	-3.95549348254935	-3.76174269537839	-4.04170853787260	-2.82201471225949	-6.75923541657622	-4.88379254865594	-5.80985640972075	-4.10535317037127	-4.02037308970668	-4.95707596121866	-4.42331245770288	-5.21352257043338	-4.04859108196378	-5.60036178391886	-4.79968039890377	-5.79011178207892	-3.66957297646835	-3.72592893647842	-3.74450986096293	-4.16433723222849	-4.83743746016687	-3.83348761634349	-4.20510076716251	-5.49930598656947	-4.81657356368263	-4.35518522945011	-4.63257755446870	-4.67658320062142	-5.86384190528322	-3.77153229012118	-6.19674074412011	-3.56475136673581	-3.35670005905151	-4.03381074999938
SF2-M-V	SRSF1	-6.08919277117973	-5.16767839239949	-5.92927194168549	-5.60203807270962	-3.85890054799914	-3.86699889131226	-5.21503735494565	-6.41126617894549	-6.51291851869547	-5.22496875836420	-6.17925040520474	-4.95237641631674	-5.34511554471832	-6.60652064813864	-5.53309843784156	-4.26684013549892	-6.10388955646876	-4.71004722081206	-7.21795847445825	-4.64884631392045	-4.58143158161213	-4.83319548953324	-4.48371932692277	-4.77567887959308	-5.28530695430342	-6.54390198115555	-5.44006100665873	-4.92658967937270	-5.69646887360614	-4.91327055700732	-7.09111634524550	-5.09948786249799	-4.38015119772545	-4.73473471937772	-4.42610721371872	-5.84468075570196
Shc_pY317-R-V	SHC1 SHC2 SHC3 SHC4	-5.20563057216945	-5.52926760189127	-7.93647491950681	-5.77825092118377	-4.52716078466641	-3.89435423672030	-5.26275887288571	-5.41780630847899	-5.81202432640047	-6.16670511909180	-4.88714027318147	-5.38333453052987	-5.14649888219513	-6.02428603492885	-2.95346653191526	-3.69670137157996	-5.04766353452210	-5.17409975956423	-5.58831895606482	-3.51597405424304	-3.50480317573071	-4.68764990000063	-4.88893048389780	-6.45280698880754	-3.80656898219996	-6.17439067730935	-8.06210900458862	-4.52965898398044	-6.16431299909111	-4.19051748429109	-4.70571550547310	-5.19525037525058	-4.82952515846571	-5.62592344722926	-5.02639622998119	-5.72562195864558
SHP-2_pY542-R-C	PTPN11	-4.73697092405593	-6.34383770477413	-4.80104179590110	-5.03785943111689	-4.06470462403564	-6.39142140480227	-7.51963229921720	-4.34045473228626	-5.45578727870362	-4.37473890887921	-5.07393620332961	-3.68771365061882	-4.24438672583924	-4.33118636430227	-5.40255160723688	-3.88115769362040	-3.39744825307328	-6.86077553311309	-5.11724041960618	-5.21475229513516	-3.27382141526770	-4.96612447955429	-5.19010948747499	-6.19699131675758	-5.10935952870053	-3.67183832899662	-4.56956543906896	-4.64187896016804	-5.14115490249991	-5.85659898113617	-4.04353004328160	-4.13213016317380	-6.65681626517397	-5.27888129441207	-4.55145880013852	-5.01363336854894
SLC1A5-R-C	SLC1A5	-4.08016044957278	-3.53249226854209	-4.54044637447750	-4.27648937802327	-5.28760716365134	-3.57708540636792	-3.67264488570351	-4.30484041971448	-4.31612589314441	-3.39779634243707	-2.38765854540737	-4.91793543863980	-3.91826921763364	-3.87972198006333	-3.68758869066271	-2.40423004136848	-4.53017760901579	-4.87951537174918	-4.89756186470486	-3.26031827489830	-4.06384780331443	-5.91580562671509	-3.18183977948305	-4.15815981825690	-3.72146187660352	-5.56805021730224	-5.04100676850691	-3.51914664188331	-7.97768337630943	-4.00209002849545	-3.16567865946722	-4.83845899421843	-4.09999879642839	-4.38242635947093	-3.11157870286862	-4.34336906393883
Slfn11-G-C	SLFN11	-5.65280417555115	-4.65630586753869	-3.69002594363061	-5.28645123538902	-4.21258075548883	-4.57192834897375	-6.24441865085844	-4.82594164341384	-5.60840833714127	-4.55385434329110	-4.00068229463553	-3.89980460845847	-5.59632499523212	-6.99337387409378	-6.34214178665995	-2.84317853773686	-5.27553289714311	-5.36815213905518	-8.66558332555804	-6.05632564556096	-6.40344729529240	-4.11156324154759	-5.56569821116133	-4.85415341117673	-6.15949932831022	-4.85981611954832	-4.55748578422067	-5.01351618717390	-4.56489568570603	-5.43587692795997	-5.49842760416613	-2.65857211760853	-4.43384219974635	-5.34285938448233	-5.11159386740253	-4.34821293896739
Smac-M-Q	DIABLO	-4.09650377833981	-5.02095518685177	-4.34988657955486	-4.32735961140374	-5.52308994169425	-3.53624726852480	-4.42896974398436	-4.22923123005055	-4.18944616887290	-6.16357788820190	-5.70397892021210	-4.41898498320364	-3.80132967618330	-4.13090375246203	-3.10269106288749	-3.50847899966500	-5.61131352706232	-4.14448876047493	-6.04281376299725	-4.87997247404989	-5.85490327073383	-3.79000471572770	-4.04132971691264	-3.98640124290781	-4.49607692967146	-5.27753740533143	-4.30135868116144	-4.22979244563056	-5.66964626795645	-4.70368025398322	-4.37419553292885	-4.10596809684844	-4.93148499090491	-4.80978850484138	-4.55267953213459	-4.03612286823684
Smad1-R-V	SMAD1	-6.19950347517696	-4.90115223002352	-4.06325776183486	-4.86381446563637	-4.65657646329073	-5.32931636700870	-5.45641115924347	-4.82450895969683	-5.59577949704139	-3.55818676729111	-4.75272681300873	-5.83209101625958	-6.11178757877983	-6.58888561020074	-6.68246665308653	-4.89495411662077	-5.35973886210751	-4.55889553869916	-6.30271034161666	-4.54913719862207	-7.10313442774890	-5.83258719032576	-5.58105157773802	-6.87880202331683	-4.42667241908478	-4.25420586214697	-6.30933427048414	-6.45857656777434	-5.61345028910686	-4.16897615968774	-5.10016737041870	-4.42176114766996	-5.17896377829838	-5.18678558579375	-5.15981222715721	-5.60983849442171
Smad3-R-V	SMAD3	-4.09550629338770	-4.30931823447092	-2.81759901884608	-3.73544502985127	-3.54020453692419	-3.12601147078862	-5.85245082915165	-4.22136465649214	-4.50638722467664	-3.89759372496924	-4.50820317179851	-4.56921352122962	-5.14102809679221	-4.42006045154037	-5.54528686624116	-3.68965906680773	-4.30958834098896	-5.37281199439134	-4.02902466917327	-5.45069874354171	-3.48061156657250	-4.42992114170710	-6.53979220889861	-5.61779503871534	-4.36622772194064	-3.37292263411634	-5.68451404328281	-5.16417654897578	-4.11395885450081	-6.98370586121286	-4.53137181571115	-4.29920366867768	-4.22292992712338	-4.61125513832326	-4.37578351419670	-5.28881030417525
Smad4-M-V	SMAD4	-5.97832025881610	-5.76440675927260	-6.89213613805160	-4.94125565633728	-8.66533589309546	-4.64106367885547	-4.74167371892751	-4.58215113111812	-7.09834699097154	-4.67422780878460	-3.90608918873330	-5.27104398595245	-4.35952092080422	-5.43586290921223	-4.78671722842250	-3.66576978155403	-4.83126055659310	-5.02141953748894	-6.24105776033484	-5.21150397253188	-4.85995026525320	-5.82497608392542	-4.55197460396528	-6.10210109303570	-5.16236555389476	-4.45397024826089	-4.81857882737134	-4.89809043552245	-5.92121044212852	-5.03355886189028	-4.89954738570907	-4.88984379649258	-4.73009584243321	-8.15198663197052	-4.74069943421530	-4.82351717350783
Snail-M-Q	SNAI1	-5.64734537758291	-5.23101071458662	-4.38879243299741	-4.80810362151334	-4.73923454394249	-3.77388647222311	-5.75104464592279	-6.32838057444994	-4.49357991768678	-5.43390821215470	-4.29437074701045	-6.17537048534851	-6.42687874772967	-5.26631182733910	-3.14313401467726	-4.33425760431217	-6.00996593115489	-5.52976884207953	-5.26468138629229	-3.95978714164940	-4.54172056609847	-4.79024014976537	-4.58986405186834	-6.26282111485638	-5.36025001443273	-5.32520500515494	-6.24754529888973	-7.35017077493838	-6.04248577832772	-6.11355202443117	-4.66282403775842	-6.11202055852059	-4.61978020258395	-5.80411400067341	-4.50298909491892	-5.17174026655280
SOD1-M-V	SOD1	-5.61378701362545	-3.87803957217252	-4.04626173339792	-6.36949872656063	-3.77321626513522	-4.58072346913816	-4.47172977894422	-4.94560855155998	-5.50938039038525	-5.86500547670330	-4.34932949536356	-4.43075929146162	-4.56296514736054	-4.31871630252637	-3.61395560768529	-5.65431371733827	-5.02534261655817	-4.73100030840656	-5.03174145895356	-5.13315724398937	-4.20527504686331	-4.46177567636281	-4.45725795502357	-4.71190689927325	-4.25556478166235	-3.43497401160079	-4.25506448763808	-4.91263562359877	-5.30941930592079	-5.90485278174002	-3.35945596839304	-4.73487415363723	-5.59023276029400	-5.24750673130283	-6.05176409564895	-6.40823292286364
