Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
PAK4-R-V	PAK4	-5.41568517520469	-4.53945464114003	-5.52341898423949	-4.52239980080443	-4.30011687689056	-3.31969555048700	-5.14811756418237	-5.60699524571158	-4.88137862304999	-5.01891115058118	-3.90472263045366	-5.87875919492093	-6.17544301909760	-6.63819118944005	-4.05089728736162	-4.95718612224469	-5.75353309154281	-5.54614119378837	-6.54811801842969	-5.68552576819428	-4.27548529017654	-4.85072174268588	-4.83319035255802	-6.59615592757194	-4.95350282081394	-4.54957145955324	-5.63681395238329	-5.52272918787419	-6.70443783363929	-4.76555986512726	-5.48391611280218	-6.28142722374077	-6.03180294240454	-5.99327430647162	-4.54046226728269	-4.83933271953897
PAR-R-C	PAR	-2.56170096356516	-2.74610065517744	-7.89454922187949	-3.83805994512997	-2.21892343747266	-1.78323943587707	-3.99455526872865	-5.06610959974257	-5.40135154342310	-3.57432321825723	-3.41009632057718	-4.02274337687210	-3.08457122141447	-3.42159647766350	-3.79334500790505	-1.53610315170622	-2.77030093404910	-2.30964255017539	-3.41013491357773	-1.84340014976948	-2.21071152760851	-2.60008381733153	-3.67913467026748	-1.23679725334844	-3.09620009154845	-2.41372365512752	-2.98720629031031	-2.10254420606974	-3.55424794811486	-1.30546180647353	-5.65836436963197	-3.10501330114905	-2.63131843096107	-3.20233040394412	-2.12276194179997	-3.10825623854328
PARP-R-V	PARP1	-4.83383723776507	-4.33984129030312	-4.02422503219234	-4.33599333959267	-4.24112891509821	-4.25125806729884	-5.27448363074020	-5.02061294080166	-5.91345296140400	-4.79128466493793	-7.62853768507324	-3.68434158115156	-4.82094591155902	-6.54620004670893	-5.47449107228007	-3.97887775400613	-5.66492299359991	-4.83970186701779	-4.61354205004150	-4.22150054160940	-5.17728007144883	-4.56810155826150	-5.62777613839408	-8.46092149797805	-4.42627608678629	-4.15022064726308	-6.92964116316792	-7.32324130328288	-6.75335769187818	-5.81340484944942	-5.31477512236246	-5.00986525463473	-5.08653228961090	-4.67208770154571	-4.80703219138408	-5.17311578375617
Paxillin-R-C	PXN	-4.57022394921461	-5.06208731137556	-5.22997968107842	-4.56384490914809	-3.67450847015731	-4.25956664041657	-5.05726713857061	-4.89510169953904	-5.00740780842740	-4.36551184366657	-6.26151549603826	-3.55563829006312	-4.22627272439603	-5.76747075773466	-4.76598564133842	-4.38453952672930	-4.72575527385984	-5.29236131331502	-3.69449174095106	-4.13692096607247	-3.51394759467546	-6.09878458336314	-3.98999881866422	-7.28857492542550	-3.41690100866346	-3.12920177975839	-5.40760828408003	-3.49632991448757	-4.69256719585941	-3.85862925480346	-2.39310284469841	-5.14243708925635	-4.95229823972002	-4.43706663865109	-3.79801907638008	-3.08429818985839
P-Cadherin-R-C	CDH3	-3.93471409366442	-4.18829111900470	-5.74468515716035	-3.86325645364297	-4.79243748407799	-4.45755390722705	-4.94480741390951	-9.26411173807983	-4.26667932176708	-4.22789347885675	-4.09061906089533	-5.13716337423529	-6.21043304873749	-5.27313421239913	-4.73110885808262	-3.77680095819874	-6.95195258042681	-4.48364864419777	-4.35348949387028	-4.54080609634532	-4.16860800635079	-5.41874928476426	-5.87857228530436	-5.97930341152515	-3.84690996168028	-4.66745063266083	-5.06093930780116	-4.97182558723323	-5.13545745462118	-4.59802975058349	-4.23082500782796	-5.46628065332149	-5.29522171581984	-4.85690156804570	-3.16770154651636	-6.38158579585979
PCNA-M-C	PCNA	-3.06804980975618	-4.23594126715846	-5.79872988088580	-2.94336536850231	-3.13442279392424	-3.25132203907919	-3.28320101947091	-4.19893739165311	-3.87612336420381	-4.64294971811322	-3.06114806400174	-3.53739308873568	-4.10810977867539	-3.31937398110231	-6.16514880106004	-5.45358580249853	-5.52657070400281	-3.93321161678736	-3.80577741510364	-3.26904205972972	-2.56997533761959	-4.92499412393267	-3.23319945774208	-3.72964973485174	-2.46963384900652	-2.81188823975472	-4.54889450464628	-3.35327724352362	-3.89178933270182	-3.32436215612500	-3.37399438482741	-3.79899692058872	-3.85126743882308	-4.86132451637604	-3.19016019064494	-4.44649292957563
Pdcd4-R-C	PDCD4	-5.51096159663605	-7.13387103308965	-4.63912120825628	-5.52288446309727	-3.61619415780799	-2.45338437143399	-4.14536677676777	-4.51632981517322	-4.80206574764740	-4.53389958577582	-5.46339406701973	-4.07926594542121	-4.45633859612875	-4.35835499385768	-2.30985613788572	-4.03136257986891	-5.36075264699908	-5.25575731337205	-4.79786363610877	-3.19860964794654	-5.34727144172668	-4.63018649240466	-5.41748627670033	-4.49897544672660	-4.39576791925251	-4.88861775947992	-5.23695159561905	-3.69758264327188	-5.69633794566562	-4.05600813436713	-4.45070127980230	-5.27814542472627	-4.44556860668969	-4.51768467267526	-4.86819343609711	-4.81159373843209
PDGFR-b-R-V	PDGFR	-2.80317824297412	-2.08108901504916	-1.72858239928645	-3.31674270639135	-2.90386772492718	-3.25140827144025	-4.73029122837254	-4.63143093367331	-2.76379410494075	-3.16869763815650	-5.37272772039818	-3.87222264841940	-3.15171763191490	-3.83591650730727	-2.85787821720889	-3.74864768307116	-4.49050780825172	-5.40864109153770	-3.79258170701920	-3.09179481995902	-4.01186213149988	-3.55466952036289	-5.15217355371597	-3.73995545243483	-3.34631656126219	-5.02087712685815	-4.33739558957203	-3.02895101533246	-4.71289147893230	-2.63792210759832	-3.40848587832826	-3.93323617240448	-3.78798428343275	-3.97599746878256	-3.93345236587642	-4.61227376121192
PDHK1-R-C	PDHK1	-5.83485623038009	-5.60310647183487	-4.97705356679045	-4.17619597471178	-3.98245569182012	-4.00141151802111	-4.91974008942880	-4.87983427718174	-5.31210572646147	-5.46275508891485	-3.90385925046846	-6.47179547555449	-5.97095111466414	-5.34151957659907	-4.06851417852145	-6.36088968532588	-5.22159478897985	-5.81217280732918	-7.71824800165385	-4.18885274697381	-4.67428211049724	-5.21708432154194	-5.18831502038207	-7.51920643406286	-4.47833028209937	-4.65979142865923	-5.00483929471836	-5.46371140612919	-5.86027676331408	-4.50001734506551	-4.95513601271906	-6.64542801872254	-4.98179468355096	-5.67328062147499	-4.49472253175311	-5.09323372795856
PDK1-R-V	PDPK1	-6.07836873487118	-6.67157154631926	-5.46272363230304	-5.28471460609990	-3.46430445093929	-4.47467910749486	-5.26123767587110	-5.34648361460601	-5.47263901740581	-7.02986158151137	-4.86571343511147	-3.69663139422017	-4.27860525614584	-5.13821631186567	-4.84622483032908	-3.01854531584758	-4.91488987854251	-6.11253303747768	-4.26658394906393	-5.14434974359278	-5.03059309149409	-5.49588549536090	-4.37456589454177	-5.35137327843425	-4.96619584940861	-3.96254950799227	-5.76686393976940	-4.57074565724677	-3.59139754445008	-4.69039313906843	-3.72065725696881	-4.82677973398372	-6.05604847955883	-5.71389274420035	-5.37854742387452	-4.60162902129823
PDK1_pS241-R-V	PDPK1	-4.99916693514081	-7.29711400164918	-5.76624265878146	-3.61016597569242	-5.74061107541437	-4.24411537560816	-5.23607236902577	-3.74952066091121	-4.96983876580081	-5.12093854984692	-4.47357799396986	-3.96379445658368	-4.93476411922866	-4.95376141571737	-3.50446130380927	-7.71177692948886	-5.25789131336720	-5.83869521988407	-5.65059624507680	-5.62493882951814	-5.44703187902286	-5.60387777246124	-5.89339303948421	-3.82261118693087	-4.59409973733255	-3.64202783671455	-5.00298530390648	-4.24459745977342	-6.23827452988768	-5.22245374299140	-4.26975269209559	-4.18446584201892	-6.27749301908778	-4.14221345698251	-4.28840719397836	-4.57403012082176
PD-L1-R-C	CD274	-4.43505291114508	-3.63366164296323	-4.43819945205970	-3.58894495531917	-3.21507492963656	-2.88966868704815	-3.78490586358239	-4.82862832862242	-3.87965782632794	-4.29722596005940	-3.60177527504955	-4.89677350086333	-3.87474391702289	-3.56696755715822	-3.73369861863219	-3.60059591516025	-4.28869457907922	-4.44412109968548	-4.57842306926109	-3.41291228036820	-3.35575370786384	-3.68958907040375	-5.67975927164614	-2.21938423774719	-1.24352095863782	-0.978134018678609	-5.16427074053250	-3.18610758624659	-4.10158993278355	-3.65886693484890	-4.57368017562357	-5.07628328639117	-3.96801711354270	-3.70192729169652	-3.82140414217245	-3.63352034273593
PEA-15-R-V	PEA15	-4.85992654879791	-4.93267714309653	-5.32114719039987	-6.32028213597202	-6.77746352394617	-4.67565666620361	-5.89199980186740	-4.64835385044765	-5.33306637639714	-6.17833192453346	-6.96099828378530	-5.35470245067214	-3.81338214356841	-6.00469302616251	-4.09853933648194	-3.54243714789142	-4.99860223880705	-7.15136478744800	-6.99533986434053	-5.90568731951400	-4.65608509363872	-5.25818255030656	-4.45748410770959	-5.77026868205864	-3.63998897219603	-5.75531936736820	-5.35974831701917	-4.25908736773431	-7.27754275344472	-5.24489121063382	-6.31263489510505	-4.10370417107616	-5.03457206322311	-5.81707399429039	-4.36335471511810	-4.09162033310821
PEA-15_pS116-R-V	PEA15	-4.03999900037841	-5.11300996695653	-6.17834004242676	-5.57591388001417	-8.75291272636554	-3.88424153243540	-4.09412440052444	-4.82177241622173	-4.94818063798347	-5.44202183634042	-4.29608826817931	-5.64231249910362	-4.41346869454998	-4.82601746981074	-3.21715577326816	-4.05820637511468	-5.00189409473307	-4.59486678337952	-5.37286809423675	-6.53940364509002	-4.44716403661478	-5.53403590355375	-5.35332210701928	-3.98809814906827	-4.05347726671676	-4.02536755158873	-6.40271623043274	-4.88753126059401	-4.55584641107250	-5.23487263932690	-4.94664086907349	-6.18229799151012	-4.04367157810190	-4.21472166057148	-5.00482130983344	-3.91928645819503
PI3K-p110-a-R-C	PIK3CA	-5.84444997430425	-5.84440041180564	-7.06841193012253	-6.75408171477398	-4.75987946261378	-4.41561007252256	-5.45264721622593	-5.93318679350988	-7.28214173563740	-6.50277364681456	-5.12105489289367	-6.52887352161579	-5.44893201801711	-5.70307353812809	-4.97080938862459	-3.91176577444483	-5.81369906767320	-6.22205891392491	-5.40758971490971	-5.29030851512233	-3.76822359349899	-6.25564136950218	-6.27668716418754	-5.77896424935001	-4.13541604044964	-4.73880183883173	-7.13719358114702	-5.36565302435652	-6.77653818620744	-5.71565439761626	-4.48647132013439	-5.47234527246698	-5.64697883662850	-4.99596517018100	-4.36887869926798	-4.49397661805825
PI3K-p110-b-M-C	PIK3CB	-7.77782628853320	-6.67741399694516	-4.67768389989654	-5.72807093144964	-4.85249902052425	-6.95515247490030	-5.50698314039568	-5.79695460751979	-6.84643819727138	-5.17859204969116	-5.85609582555030	-5.79688526858696	-5.41577674293005	-6.68012159885526	-4.72889794947277	-5.35860254014531	-6.81276296066846	-5.37043721394123	-6.69222290298628	-5.55312841325449	-4.69504349873305	-5.56067071251078	-3.98727691394833	-4.66831545946630	-5.78650764641894	-5.05587001200425	-4.50481751504675	-3.86643770421686	-6.00518797849043	-5.20590430376464	-7.13358763998850	-5.09718377833489	-6.75865722615803	-4.84569961083191	-6.02143697442720	-4.42480096159968
PI3K-p85-R-V	PIK3R1	-4.25111200053539	-5.31236530921747	-4.61267604073269	-4.41780277377177	-4.29485143243674	-5.28040548653411	-5.62627639467657	-4.36787610652997	-5.91699877429450	-5.17365075014717	-4.43259337392686	-4.29308060208759	-5.00565004094569	-4.84380770799739	-3.51838315413639	-4.45072590043355	-4.42608174508097	-2.98705907312032	-5.32292762477354	-4.40612502298728	-3.63291657656247	-4.57594850841904	-3.39606673554775	-4.50526980572408	-3.47993446824847	-5.01943766245615	-4.30556184100276	-4.43684259825343	-4.32840020015334	-5.16655666870205	-4.99100581762853	-5.04382874126100	-5.19881412716382	-4.07325677491288	-4.96274751309608	-4.66589709598439
PKA-a-R-V	PRKAR1A	-5.09922389373159	-3.82261529817557	-5.12899055824828	-5.21855179614949	-5.03404450833372	-4.74334309274237	-5.04603853873887	-4.13034145896821	-5.47589493287479	-5.47967009345232	-4.20813797086943	-4.11148913781448	-5.14010895617419	-4.63319295529922	-3.79249401063432	-4.66464656000731	-4.51271238162147	-3.57404405842028	-3.71960779555468	-4.24157537623772	-4.28376088126920	-3.91693443797119	-4.89852540312580	-5.60155241750502	-6.86466235223342	-4.87729015433870	-5.51632047759591	-3.96075708011006	-4.67676499121252	-5.67666060226320	-3.53625952263599	-4.60952248173946	-5.43741932085912	-4.36193037894033	-4.74513896596353	-3.80881612985746
PKCa-R-V	PRKCA	-6.00766440633140	-4.48124298775205	-2.91620763345080	-4.89121391512513	-5.04251225094831	-3.57034581111586	-5.61496461685947	-6.26527702251297	-6.22547351112735	-5.76167579887934	-5.15208118985424	-4.78208428127298	-4.66024690188399	-4.67405588091161	-5.77862204539470	-4.49623936271287	-5.37525477188803	-5.05464745944519	-5.20474456964481	-4.40253068428409	-4.52681214684835	-5.06960995311440	-5.16281836776683	-4.79094996944859	-4.03395790575611	-5.60938129991062	-4.94248256205917	-4.30109760586316	-5.02783118062712	-6.20723884861672	-5.23322346148005	-5.17944962308040	-6.00337823251921	-5.08160138960344	-4.04786804492144	-4.93687999142614
PKC-b-II_pS660-R-V	PRKCB	-4.21360563409887	-5.14940023017064	-4.94699949063431	-4.60502287611383	-4.16396506075333	-3.95862393467678	-10.1918656855151	-4.28949377250217	-3.72642366839005	-4.46433552726087	-5.18611293506972	-4.24852145426753	-6.07980677134099	-5.25618885080307	-4.63346151384190	-4.44651808096866	-4.17627750679670	-5.00035934011130	-6.57275135823220	-6.62661729400188	-4.37218512286291	-7.99647949310980	-4.22946676822400	-2.77557551277010	-4.58108337238180	-4.61284635371787	-4.48144751150587	-4.11108443110187	-5.74158995196825	-3.74792653530022	-4.08810448199928	-5.90819606160153	-3.33663796632212	-5.58344245927856	-4.73833391856798	-4.35438868446688
PKC-delta_pS664-R-V	PRKCD	-5.62181097055835	-3.16229864448149	-4.49096176952214	-4.97786238854685	-4.95298524197463	-3.70376406083580	-5.04811429421506	-4.29760858652423	-6.58856514164631	-5.82198615781417	-5.77648997659368	-6.40455290509654	-4.94571589868350	-6.52174845597969	-5.66028972713500	-5.63446631598134	-5.01139407263754	-5.03625559366951	-6.26052761052787	-4.97216208818909	-4.93978247916179	-4.25431401296122	-4.03701140792450	-5.17606130051291	-4.93611118345944	-7.19253026273663	-5.59172806719140	-5.05703440598472	-5.46485425527282	-5.66038481680846	-4.54823303257229	-5.44230752183846	-5.16410701245946	-5.44824765718694	-5.68781215603618	-5.48844511085513
PKM2-R-C	PKM	-4.31673012207652	-4.04083395427049	-5.04015390801797	-5.71742950448829	-5.07972474210331	-3.69040213416957	-5.27422509489451	-5.00718571420352	-5.34256660036324	-5.39794579608643	-5.32435574033160	-4.12796767211440	-5.08135063636559	-5.08195793242068	-2.65592857277544	-2.60927836776895	-4.75485740511082	-4.97113099177352	-5.18007734216208	-4.01472511815769	-2.79128661618809	-4.33698142336776	-4.40745238911671	-5.88545025468112	-6.28721304238300	-3.62925457908749	-5.17640846660991	-4.79791825245529	-4.93352529585265	-4.61601165938290	-3.06979693172056	-4.35786931078093	-4.67429146355470	-4.44753675659191	-4.26815373803237	-2.67598957749762
PLC-gamma2_pY759-R-C	PLCG2	-6.05763213151979	-5.38363919922252	-7.09813531379687	-6.46382034359440	-4.50068517323494	-4.06781394312290	-5.32582202835129	-6.02599379542644	-4.78588189938209	-6.95746184177010	-5.71285456928119	-5.43609831452597	-5.07032074003512	-4.43700391969809	-3.03053013268030	-4.50704967651662	-6.50289401377598	-5.48073331441102	-5.65327916217075	-4.15613612158042	-4.52161871181599	-5.23487680903880	-5.05700636892832	-5.06186951597345	-4.96308889744940	-4.62396905007838	-4.69353353008821	-5.43881996963166	-6.17713727654173	-4.78461074828242	-5.41465323332700	-5.23693660758574	-6.48012169892807	-4.86290631635791	-4.45149820583669	-4.98814910884896
PLK1-R-C	PLK1	-4.36657227701039	-4.20261506729139	-6.74223676851209	-4.37120949377510	-5.48392923146237	-7.75011503950822	-5.22140058544762	-5.30572499608788	-4.87997189961069	-3.53739235058502	-3.11939353567741	-5.10186740686752	-3.79893840818822	-4.74966260214979	-2.82414552765458	-3.19024675379139	-3.42592396266778	-4.54327414822741	-4.36375662526724	-3.52203746574788	-2.55964678022804	-4.17803180542602	-2.30452522330652	-4.18284488788490	-5.45558170115777	-4.72126570856332	-3.97744301141615	-5.09099333845414	-6.10906228235444	-3.40659828846534	-2.92965511921841	-3.56657561071544	-4.08046628091285	-3.76931119955575	-4.02535433132738	-3.14811231642814
P-Met_pY1234_Y1235-R-V	MET	-6.54890736828813	-6.30990736710278	-8.06592169419661	-6.83449896816318	-4.96805281426628	-4.59117100652353	-5.67967936948748	-7.11436890009391	-6.29423813066821	-6.29234092549207	-5.52088930414616	-4.79962645878015	-9.15610006707525	-6.04911702083356	-6.11910818557529	-4.86569260352002	-6.18379793257239	-6.29717680236754	-6.62898013373046	-6.42373215791407	-5.26039072831066	-5.28848017983233	-9.01483377043696	-5.50002717989763	-4.00041576216472	-3.62744923616410	-5.25182338330614	-5.13516182727068	-5.73970433823120	-7.04771804381988	-5.31696614160836	-7.02081147386436	-5.96373728871621	-5.44449326236919	-6.07976826474580	-6.02456344596431
PMS2-R-V	PMS2	-5.31765456847168	-4.53039067093885	-4.47870325805085	-4.48240461798203	-3.93188723945230	-3.15418216697801	-6.19209635091343	-6.24224961070933	-5.02941624954674	-4.05275671275948	-3.33646469141778	-6.95515369384578	-7.88545490552472	-5.40952104405357	-4.12487045259597	-3.47253172804759	-5.84241014018532	-6.39367290926447	-6.15590118724753	-4.24482335424946	-3.31426964814450	-5.85286786088652	-5.85296815070569	-7.26219474128126	-4.93778396897928	-4.25347291531400	-5.01482917083512	-6.01315064288978	-5.87653289062005	-4.72557147573201	-4.56329180659569	-5.72380199648878	-4.98991363230067	-5.69891992433345	-6.04769597231109	-4.96907633950585
Porin-M-V	VDAC1	-6.94261294310135	-5.58171157400927	-6.06770899336140	-5.43448216911972	-5.09000423754462	-3.86125350390112	-5.72970311602253	-5.80994694136828	-5.47661157046219	-6.24255545468303	-4.26298741910751	-5.14032171417154	-5.28735375817027	-6.52551227219196	-5.03754952227595	-3.65519676882995	-6.36596767580984	-5.23178468146552	-6.46102467177524	-4.28918107563321	-3.87965882767328	-5.20008172785070	-3.90783900062598	-6.72308854656364	-4.98546841892573	-3.63412539749659	-5.83778032109121	-6.22907239382787	-6.45893049217897	-4.60516791728949	-4.48440560451757	-6.47842875585928	-5.89015598110670	-6.87698137980622	-4.60954951814056	-7.17728014680536
PR-R-V	PGR	-4.47597563938736	-3.99888889207173	-4.23989444207526	-3.15271473140174	-4.97943748487488	-2.95256451746361	-4.61611754210043	-5.29892662149576	-4.50890374797662	-3.36285569024574	-4.03346192943938	-3.84466391054888	-7.87626998315679	-4.46587255471879	-4.90351099157080	-3.77111343130834	-3.61854948926067	-4.70260263505654	-4.23411114611010	-6.50308545502021	-3.38808271034137	-4.77482127363180	-3.46913087866704	-6.13257198736986	-2.97455783554515	-6.20104402143185	-3.65454737421180	-3.23527276412398	-4.42328557854996	-4.66204328238707	-4.69594017116558	-4.59557898309038	-4.65500411291175	-6.19091652587587	-3.24570475765799	-5.29704437395561
